Tanggal,Beras,Beras Kualitas Medium I,Bawang Merah,Bawang Merah Ukuran Sedang,Bawang Putih,Bawang Putih Ukuran Sedang,Cabai Merah,Cabai Merah Keriting,Cabai Rawit,Cabai Rawit Merah,Daging Sapi,Daging Sapi Kualitas 1,Telur Ayam,Telur Ayam Ras Segar,Daging Ayam,Daging Ayam Ras Segar,Minyak Goreng,Minyak Goreng Kemasan Bermerk 1,Gula Pasir,Gula Pasir Lokal
6/9/2023,13800,14050,25750,25750,38250,38250,38350,35000,37350,36100,137500,141650,27400,27400,39500,39500,17150,18350,15450,14950
7/9/2023,13800,14050,25750,25750,38000,38000,39150,36000,37350,35600,137500,141650,27400,27400,39150,39150,17150,18350,15450,14950
8/9/2023,14150,14350,25750,25750,37850,37850,38900,36400,36250,34500,137500,141650,27400,27400,39250,39250,17150,18350,15450,14950
11/9/2023,14150,14350,24900,24900,37850,37850,37550,34650,36850,35000,137500,141650,27400,27400,38600,38600,17300,18350,15800,15500
12/9/2023,14150,14350,24600,24600,37850,37850,36350,33650,36250,33900,137500,141650,27100,27100,38100,38100,17300,18350,15800,15500
13/09/2023,14150,14350,25100,25100,37850,37850,36150,34500,36900,34850,137500,141650,27100,27100,38100,38100,17300,18350,15800,15500
14/09/2023,14150,14350,25100,25100,37600,37600,37450,36100,37300,34850,137500,141650,27100,27100,37750,37750,17300,18350,15800,15500
15/09/2023,14150,14350,25100,25100,37600,37600,38150,36850,37450,35250,137500,141650,27100,27100,37650,37650,17300,18350,15800,15500
18/09/2023,14150,14350,24650,24650,37600,37600,35750,35400,37450,35250,137500,141650,27100,27100,37250,37250,17300,18350,15800,15500
19/09/2023,14150,14350,24650,24650,37600,37600,37150,36850,38650,35900,137500,141650,27100,27100,37250,37250,17300,18350,15800,15500
20/09/2023,14150,14350,24150,24150,37600,37600,38450,37600,38500,36750,137500,141650,27100,27100,37250,37250,17300,18350,15800,15500
21/09/2023,14150,14350,24650,24650,37600,37600,37650,38100,39150,37350,137500,141650,26350,26350,37250,37250,17300,18350,15800,15500
22/09/2023,14150,14350,24350,24350,37600,37600,36700,37100,38150,36400,137500,141650,26350,26350,37250,37250,17300,18350,16200,15900
25/09/2023,14150,14350,23750,23750,37600,37600,39700,41400,39150,38400,137500,141650,26350,26350,38150,38150,17300,18350,16200,15900
26/09/2023,14150,14350,24150,24150,37600,37600,40800,42400,39700,39150,137500,141650,26350,26350,38400,38400,17300,18350,16200,15900
27/09/2023,14150,14350,24150,24150,37650,37650,41500,43000,39100,39000,137500,141650,25750,25750,38400,38400,17300,18350,16200,15900
28/09/2023,14150,14350,24150,24150,37650,37650,41500,43000,39100,39000,137500,141650,25750,25750,38400,38400,17300,18350,16200,15900
29/09/2023,14150,14350,24150,24150,37650,37650,41500,42150,39650,38400,137500,141650,25350,25350,38400,38400,17300,18350,16200,15900
2/10/2023,14150,14350,24650,24650,37650,37650,43900,43600,42900,42350,137500,141650,25150,25150,39350,39350,17300,18350,16200,15900
3/10/2023,14150,14350,24650,24650,37650,37650,44450,44100,43650,43250,137500,141650,25150,25150,38750,38750,17300,18350,16200,15900
4/10/2023,14150,14350,24350,24350,37650,37650,45250,44350,45450,46500,137500,141650,26000,26000,38750,38750,17300,18350,16200,15900
5/10/2023,14600,14650,23750,23750,37650,37650,44750,43000,46350,47100,137500,141650,26000,26000,38750,38750,17300,18350,16200,15900
6/10/2023,14600,14650,23350,23350,37650,37650,45100,43400,47200,47500,137500,141650,26750,26750,38750,38750,17300,18350,16250,16000
9/10/2023,14600,14650,23150,23150,37400,37400,42100,40350,46000,48750,137500,141650,26150,26150,38750,38750,17300,18350,16250,16000
10/10/2023,14600,14650,23100,23100,37400,37400,43600,42350,46900,48900,137500,141650,26150,26150,39500,39500,17300,18350,16250,16000
11/10/2023,14600,14650,23100,23100,37100,37100,42450,41500,47750,49400,137500,141650,26150,26150,39850,39850,17300,18350,16250,16000
12/10/2023,14600,14650,23100,23100,37100,37100,42550,42500,47700,50600,137500,141650,26150,26150,39850,39850,17300,18350,16250,16000
13/10/2023,14600,14650,23100,23100,36900,36900,43000,44150,48000,49600,137500,141650,25250,25250,39850,39850,17300,18350,16250,16000
16/10/2023,14600,14650,23250,23250,36900,36900,43250,45600,51800,58650,137500,141650,26100,26100,38750,38750,17300,18350,16250,16000
17/10/2023,14600,14650,22350,22350,36900,36900,42450,44850,52950,60350,137500,141650,26100,26100,37850,37850,17300,18350,16250,16000
18/10/2023,14600,14650,22350,22350,36850,36850,40950,43350,52400,58500,137500,141650,26100,26100,37150,37150,17300,18350,16250,16000
19/10/2023,14600,14650,22350,22350,36900,36900,41000,44250,52200,57100,137500,141650,26100,26100,37250,37250,17300,18350,16250,16000
20/10/2023,14600,14650,21650,21650,37150,37150,41900,45350,54750,61750,137500,141650,25900,25900,37000,37000,17300,18350,16250,16000
23/10/2023,14600,14650,22150,22150,37150,37150,43850,46750,60900,73400,137500,141650,25850,25850,37400,37400,17300,18350,16650,16400
24/10/2023,14600,14650,22350,22350,36850,36850,44000,47400,61400,74150,137500,141650,25850,25850,38100,38100,17300,18350,16650,16400
25/10/2023,14600,14650,22350,22350,36850,36850,46200,49900,62450,74400,137500,141650,25850,25850,38100,38100,17300,18350,16650,16400
26/10/2023,14600,14650,22400,22400,36850,36850,47600,51600,63400,74600,137500,141650,25850,25850,37350,37350,17300,18350,16600,16350
27/10/2023,14600,14650,22400,22400,36850,36850,48900,53350,66200,79000,137500,141650,25850,25850,37350,37350,17300,18350,16600,16350
30/10/2023,14600,14650,24250,24250,36850,36850,58950,66600,71950,86000,137500,141650,25850,25850,37350,37350,17300,18350,16600,16350
31/10/2023,14600,14650,25600,25600,36850,36850,61150,69900,73200,87150,137500,141650,25850,25850,37350,37350,17300,18350,16600,16350
1/11/2023,14600,14650,26000,26000,36850,36850,61900,71000,74000,87650,137500,141650,25850,25850,37650,37650,17300,18350,16600,16350
2/11/2023,14600,14650,27250,27250,36150,36150,61950,71150,71750,83650,137500,141650,25850,25850,37600,37600,17300,18350,16600,16350
3/11/2023,14600,14650,27250,27250,36150,36150,62750,71750,76900,92000,137500,141650,26100,26100,37650,37650,17300,18350,16600,16350
6/11/2023,14600,14650,30400,30400,35900,35900,69700,77000,78950,93500,137500,141650,27750,27750,37650,37650,17300,18350,16850,16600
7/11/2023,14600,14650,30650,30650,37150,37150,71500,77750,75700,87350,137500,141650,27850,27850,37650,37650,17300,18350,16850,16600
8/11/2023,14600,14650,30850,30850,36600,36600,72700,79750,76700,89000,137500,141650,28400,28400,38400,38400,17300,18350,16850,16600
9/11/2023,14600,14650,31000,31000,36350,36350,72500,79500,76300,88250,137500,141650,28500,28500,38100,38100,17300,18350,17350,17000
10/11/2023,14600,14650,31000,31000,36350,36350,70750,77500,75450,85100,137500,141650,28500,28500,38100,38100,17300,18350,17350,17000
13/11/2023,14600,14650,33100,33100,35850,35850,71900,78350,73050,82650,137500,141650,28150,28150,38650,38650,17300,18350,17350,17000
14/11/2023,14600,14650,33250,33250,35850,35850,72650,78850,73200,85500,137500,141650,28150,28150,38650,38650,17300,18350,17350,17000
15/11/2023,14600,14650,33750,33750,35500,35500,73000,78900,76350,91650,137500,141650,28150,28150,38400,38400,17300,18350,17350,17000
16/11/2023,14600,14650,35000,35000,35400,35400,72950,79900,78150,94400,137500,141650,28150,28150,37900,37900,17300,18350,17750,17500
17/11/2023,14600,14650,34350,34350,35000,35000,72250,78650,76750,91650,137500,141650,28150,28150,37900,37900,17300,18350,17750,17500
20/11/2023,14600,14650,34500,34500,35750,35750,79250,92150,78400,96000,137500,141650,28150,28150,37900,37900,17300,18350,17750,17500
21/11/2023,14600,14650,34750,34750,35750,35750,83400,94350,82300,103850,137500,141650,27400,27400,37350,37350,17300,18350,17750,17500
22/11/2023,14600,14650,34900,34900,35750,35750,85350,94750,83450,106600,137500,141650,27400,27400,37350,37350,17300,18350,17750,17500
23/11/2023,14600,14650,34750,34750,35750,35750,83850,90000,81500,103350,137500,141650,27400,27400,36850,36850,17300,18350,17750,17500
24/11/2023,14600,14650,34500,34500,35750,35750,81200,86900,81000,103500,137500,141650,27400,27400,37350,37350,17300,18350,17750,17500
27/11/2023,14600,14650,34150,34150,35750,35750,75200,78250,79100,99750,137500,141650,27400,27400,36150,36150,17300,18350,17750,17500
28/11/2023,14600,14650,34150,34150,35750,35750,79650,83350,77400,97400,137500,141650,27400,27400,36150,36150,17300,18350,17750,17500
29/11/2023,14600,14650,34150,34150,35750,35750,83950,87350,79100,99350,137500,141650,28350,28350,36150,36150,17300,18350,17750,17500
30/11/2023,14600,14650,34150,34150,35750,35750,84850,88500,79500,99850,137500,141650,28350,28350,36150,36150,17300,18350,17750,17500
1/12/2023,14600,14650,34150,34150,35750,35750,90450,92850,80050,100100,137500,141650,28350,28350,36150,36150,17300,18350,17750,17500
4/12/2023,14600,14650,35100,35100,35750,35750,93200,97150,79050,101750,137500,141650,28350,28350,37150,37150,17300,18350,17750,17500
5/12/2023,14600,14650,35100,35100,35750,35750,92400,97650,78500,102600,137500,141650,28350,28350,37900,37900,17300,18350,17750,17500
6/12/2023,14600,14650,35750,35750,36100,36100,97350,101100,77300,102850,137500,141650,28350,28350,38400,38400,17300,18350,17750,17500
7/12/2023,14600,14650,35250,35250,36000,36000,96600,99650,76400,101500,137500,141650,28150,28150,38750,38750,17300,18350,17750,17500
8/12/2023,14600,14650,34250,34250,36000,36000,94200,95900,75950,101100,137500,141650,27350,27350,38750,38750,17300,18350,17750,17500
11/12/2023,14600,14650,34500,34500,36600,36600,93150,92750,76900,107650,137500,141650,27350,27350,38100,38100,17300,18350,17750,17500
12/12/2023,14600,14650,33900,33900,36600,36600,90050,89500,74650,103850,137500,141650,27350,27350,38100,38100,17300,18350,17750,17500
13/12/2023,14600,14650,33900,33900,36600,36600,88200,87750,72300,100500,137500,141650,27350,27350,37250,37250,17300,18350,17750,17500
14/12/2023,14600,14650,33400,33400,37000,37000,83400,82250,67650,96000,137500,141650,27350,27350,36900,36900,17300,18350,17750,17500
15/12/2023,14600,14650,33150,33150,37000,37000,80000,80350,66650,95750,137500,141650,27350,27350,37500,37500,17300,18350,17750,17500
18/12/2023,14600,14650,36150,36150,38000,38000,69850,67000,65850,91850,137500,141650,27350,27350,37250,37250,17300,18350,17750,17500
19/12/2023,14600,14650,38900,38900,38600,38600,71100,67650,66350,91850,132500,136650,27350,27350,37250,37250,17300,18350,17750,17500
20/12/2023,14600,14650,39900,39900,38600,38600,66100,60000,65700,91850,132500,136650,27350,27350,36650,36650,17300,18350,17750,17500
21/12/2023,14600,14650,40100,40100,39150,39150,67650,63100,64750,91850,132500,136650,27350,27350,36850,36850,17300,18350,17750,17500
22/12/2023,14600,14650,40350,40350,40100,40100,65700,59250,64350,91000,132500,136650,27350,27350,37500,37500,17300,18350,17750,17500
25/12/2023,,,,,,,,,,,,,,,,,,,,
26/12/2023,,,,,,,,,,,,,,,,,,,,
27/12/2023,14600,14650,43850,43850,39850,39850,65750,62500,63450,90500,132500,136650,27350,27350,37500,37500,17300,18350,17750,17500
28/12/2023,14600,14650,44100,44100,39900,39900,65700,62650,61900,88150,132500,136650,26500,26500,37750,37750,17300,18350,17750,17500
29/12/2023,14600,14650,44350,44350,39750,39750,62950,61100,61300,87900,132500,136650,26500,26500,37750,37750,17300,18350,17750,17500
1/1/2024,14600,14650,44350,44350,39750,39750,62950,61100,61300,87900,132500,136650,26500,26500,37750,37750,17300,18350,17750,17500
2/1/2024,14600,14650,43750,43750,39750,39750,76000,78100,65050,92350,132500,136650,26500,26500,37750,37750,17300,18350,17750,17500
3/1/2024,14600,14650,44150,44150,39750,39750,76750,80350,62650,89000,132500,136650,26500,26500,37750,37750,17300,18350,17750,17500
4/1/2024,14600,14650,43350,43350,40350,40350,76450,80750,61400,87000,132500,136650,26100,26100,37000,37000,17300,18350,17750,17500
5/1/2024,14600,14650,42000,42000,41100,41100,72900,76000,58500,81500,132500,136650,26100,26100,36650,36650,17300,18350,17750,17500
8/1/2024,14600,14650,36250,36250,41100,41100,68900,74400,48550,62500,132500,136650,25750,25750,35900,35900,17300,18350,17750,17500
9/1/2024,14600,14650,35900,35900,41100,41100,67550,73250,47150,60850,132500,136650,25750,25750,35500,35500,17300,18350,17750,17500
10/1/2024,14600,14650,35900,35900,41100,41100,66750,70350,46450,59750,132500,136650,25750,25750,36250,36250,17300,18350,17750,17500
11/1/2024,14600,14650,35400,35400,41100,41100,65600,69750,45900,58750,132500,136650,25750,25750,36250,36250,17300,18350,17750,17500
12/1/2024,14600,14650,33150,33150,41250,41250,64500,66400,43900,54150,132500,136650,25750,25750,36250,36250,17300,18350,17750,17500
15/01/2024,14600,14650,31850,31850,41250,41250,65650,68250,50450,61400,132500,136650,25750,25750,36900,36900,17300,18350,17750,17500
16/01/2024,14600,14650,31850,31850,41250,41250,68700,69850,50450,61850,132500,136650,25750,25750,37600,37600,17500,18350,17750,17500
17/01/2024,14600,14650,31850,31850,41250,41250,67150,70500,49450,59900,132500,136650,26350,26350,38250,38250,17500,18350,17750,17500
18/01/2024,14600,14650,31650,31650,40150,40150,64900,66500,47200,56000,132500,136650,26100,26100,37600,37600,17500,18350,17750,17500
19/01/2024,14600,14650,31250,31250,40150,40150,65250,67400,44650,54400,132500,136650,27000,27000,36600,36600,17500,18350,17750,17500
22/01/2024,14900,15000,31250,31250,40150,40150,69400,68850,45000,49250,132500,136650,27850,27850,36600,36600,17500,18350,17750,17500
23/01/2024,14900,15000,31250,31250,40150,40150,79250,78250,43950,47150,132500,136650,27850,27850,36600,36600,17500,18350,17750,17500
24/01/2024,14900,15000,31250,31250,40150,40150,80850,79150,46200,45500,132500,136650,26900,26900,36100,36100,17500,18350,17750,17500
25/01/2024,14900,15000,31350,31350,40150,40150,76900,74350,48050,47000,132500,136650,27000,27000,36100,36100,17500,18350,17750,17500
26/01/2024,14900,15000,31500,31500,40150,40150,73100,68600,47300,47350,132500,136650,27000,27000,36350,36350,17500,18350,17750,17500
29/01/2024,15250,15350,30000,30000,40150,40150,69500,63000,45350,45850,132500,136650,27000,27000,36600,36600,17500,18350,17750,17500
30/01/2024,15250,15350,30000,30000,40150,40150,71450,64100,47300,48750,132500,136650,27000,27000,37250,37250,17500,18350,17750,17500
31/01/2024,15250,15350,29750,29750,40150,40150,71500,63250,47800,49000,132500,136650,27000,27000,37600,37600,17500,18350,17750,17500
1/2/2024,15250,15350,30350,30350,40150,40150,71700,61400,48150,49400,132500,136650,27000,27000,37600,37600,17500,18350,17750,17500
2/2/2024,15250,15350,30900,30900,40150,40150,75850,68100,47250,48750,132500,136650,27000,27000,37600,37600,17600,18350,17750,17500
5/2/2024,15750,15850,31100,31100,39600,39600,76900,71350,46400,48600,132500,136650,27650,27650,38100,38100,17600,18350,17750,17500
6/2/2024,15750,15850,31400,31400,39600,39600,76850,71850,46250,48600,132500,136650,27650,27650,38100,38100,17600,18350,17750,17500
7/2/2024,15750,15850,31900,31900,38750,38750,77200,72350,45450,47350,132500,136650,27850,27850,39000,39000,17600,18350,17750,17500
8/2/2024,15750,15850,31900,31900,38750,38750,77200,72350,45450,47350,132500,136650,27850,27850,39000,39000,17600,18350,17750,17500
9/2/2024,15750,15850,31900,31900,38750,38750,77200,72350,45450,47350,132500,136650,27850,27850,39000,39000,17600,18350,17750,17500
12/2/2024,15900,16000,34250,34250,38750,38750,77400,74650,47500,57000,132500,136650,28000,28000,39900,39900,17600,18350,17750,17500
13/02/2024,16100,16150,34600,34600,38750,38750,78150,75000,45950,54900,132500,136650,28000,28000,40350,40350,17600,18350,17750,17500
14/02/2024,16100,16150,34600,34600,38750,38750,78150,75000,45950,54900,132500,136650,28000,28000,40350,40350,17600,18350,17750,17500
15/02/2024,16100,16150,33900,33900,38750,38750,87750,86000,60750,76650,132500,136650,28650,28650,39900,39900,17600,18350,17750,17500
16/02/2024,16100,16150,34250,34250,39000,39000,95500,91600,74550,89250,132500,136650,28650,28650,38750,38750,17600,18350,17750,17500
19/02/2024,16600,16650,33400,33400,39000,39000,88700,89250,58850,75600,132500,136650,30000,30000,38150,38150,17600,18350,17750,17500
20/02/2024,16600,16650,34500,34500,39000,39000,92450,90250,60250,79750,132500,136650,30000,30000,37750,37750,17600,18350,17750,17500
21/02/2024,16600,16650,34850,34850,39000,39000,92900,91100,63750,85850,132500,136650,30000,30000,37600,37600,17600,18350,17750,17500
22/02/2024,16600,16650,34400,34400,39650,39650,95200,92100,64550,87100,132500,136650,30000,30000,37600,37600,17600,18350,17750,17500
23/02/2024,16600,16650,34850,34850,39650,39650,98900,92750,66250,90350,132500,136650,30000,30000,37600,37600,17600,18350,17750,17500
26/02/2024,16750,16850,36150,36150,39650,39650,91800,85250,64000,81900,132500,136650,30000,30000,37900,37900,17600,18350,17750,17500
27/02/2024,16750,16850,35500,35500,39650,39650,89400,80400,62100,77750,132500,136650,31000,31000,39100,39100,17600,18350,17750,17500
28/02/2024,16750,16850,35350,35350,39650,39650,89150,79900,62350,79650,132500,136650,31650,31650,39100,39100,17600,18350,17750,17500
29/02/2024,16750,16850,35150,35150,39650,39650,86150,75750,59900,77150,132500,136650,32000,32000,39900,39900,17600,18350,17750,17500
1/3/2024,16750,16850,34150,34150,39650,39650,80850,69750,54850,69250,132500,136650,32000,32000,40400,40400,17600,18350,18250,18000
4/3/2024,16750,16850,34650,34650,39650,39650,82100,74100,60050,74650,132500,136650,32000,32000,41750,41750,17600,18350,18250,18000
5/3/2024,16750,16850,34850,34850,39650,39650,83700,76400,60850,75900,132500,136650,32000,32000,41750,41750,17600,18350,18250,18000
6/3/2024,16750,16850,34850,34850,39650,39650,78550,71250,60450,73750,132500,136650,32000,32000,41750,41750,17600,18350,18250,18000
7/3/2024,16250,16350,35000,35000,39650,39650,76550,70900,58500,69150,132500,136650,32000,32000,41900,41900,17600,18350,18250,18000
8/3/2024,16250,16350,35000,35000,39650,39650,79200,73100,60700,72400,132500,136650,32000,32000,41900,41900,17600,18350,18250,18000
11/3/2024,16250,16350,35000,35000,39650,39650,79200,73100,60700,72400,132500,136650,32000,32000,41900,41900,17600,18350,18250,18000
12/3/2024,16250,16350,35000,35000,39650,39650,79200,73100,60700,72400,132500,136650,32000,32000,41900,41900,17600,18350,18250,18000
13/03/2024,16250,16350,35000,35000,41000,41000,88750,87500,67200,76850,138350,142500,32350,32350,41900,41900,17950,18500,18250,18000
14/03/2024,16250,16350,35000,35000,43250,43250,86800,84500,64750,74100,138350,142500,32350,32350,40900,40900,18000,18500,18250,18000
